# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Apr 21 16:13:07 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system:  2MASS + Spitzer (IRAC+MIPS) + WISE
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag  MIPS_70mag  MIPS_160mag  W1mag   W2mag   W3mag   W4mag
0.009 -0.22295 8.00000 0.0900000036 1.0816895962    0.090 -2.717  3.4261  4.766    0  0.000  0.545     0.00     0.00 -1 -3.37e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.563 9.452 8.907 8.621 8.168 8.067 8.017 7.926 7.301 7.277 7.248 8.325 8.077 7.863 7.491
0.009 -0.22295 8.00000 0.0919791684 1.1003825665    0.092 -2.702  3.4281  4.768    0  0.000  0.545     0.00     0.00 -1 -3.44e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.525 9.419 8.874 8.588 8.138 8.036 7.986 7.898 7.275 7.250 7.225 8.293 8.046 7.835 7.464
0.009 -0.22295 8.00000 0.0985681191 1.1590328217    0.099 -2.650  3.4350  4.773    0  0.000  0.545     0.00     0.00 -1 -3.73e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.395 9.305 8.756 8.472 8.036 7.932 7.884 7.800 7.185 7.161 7.145 8.186 7.941 7.743 7.374
0.009 -0.22295 8.00000 0.1000000015 1.1711064577    0.100 -2.639  3.4365  4.775    0  0.000  0.545     0.00     0.00 -1 -3.79e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.367 9.281 8.732 8.449 8.016 7.911 7.864 7.781 7.167 7.143 7.130 8.165 7.921 7.725 7.357
0.009 -0.22295 8.00000 0.1019051969 1.1868269444    0.102 -2.627  3.4381  4.777    0  0.000  0.545     0.00     0.00 -1 -3.85e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.336 9.254 8.703 8.421 7.991 7.886 7.839 7.758 7.146 7.122 7.110 8.139 7.896 7.703 7.335
0.009 -0.22295 8.00000 0.1135066450 1.2749499083    0.113 -2.551  3.4472  4.784    0  0.000  0.545     0.00     0.00 -1  -4.3e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.147 9.085 8.531 8.252 7.840 7.734 7.689 7.615 7.011 6.988 6.989 7.982 7.743 7.566 7.201
0.009 -0.22295 8.00000 0.1200000048 1.3193155527    0.120 -2.512  3.4522  4.789    0  0.000  0.545     0.00     0.00 -1 -4.56e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 11.049 8.999 8.443 8.167 7.764 7.656 7.613 7.542 6.943 6.921 6.930 7.902 7.665 7.497 7.133
0.009 -0.22295 8.00000 0.1384630203 1.4301029444    0.138 -2.410  3.4645  4.799    0  0.000  0.545     0.00     0.00 -1  -5.3e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.795 8.776 8.215 7.945 7.563 7.454 7.411 7.347 6.759 6.741 6.772 7.692 7.461 7.312 6.949
0.009 -0.22295 8.00000 0.1400000006 1.4384527206    0.140 -2.402  3.4655  4.799    0  0.000  0.545     0.00     0.00 -1 -5.37e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.774 8.757 8.196 7.927 7.547 7.437 7.395 7.332 6.744 6.727 6.759 7.675 7.445 7.297 6.934
0.009 -0.22295 8.00000 0.1599999964 1.5372931957    0.160 -2.308  3.4758  4.806    0  0.000  0.545     0.00     0.00 -1 -6.18e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.541 8.549 7.985 7.722 7.360 7.250 7.209 7.152 6.573 6.561 6.608 7.482 7.257 7.124 6.763
0.009 -0.22295 8.00000 0.1767386496 1.6084102392    0.177 -2.241  3.4828  4.810    0  0.000  0.545     0.00     0.00 -1 -6.83e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.373 8.400 7.832 7.574 7.225 7.115 7.073 7.019 6.446 6.438 6.497 7.341 7.120 6.996 6.636
0.009 -0.22295 8.00000 0.2000000030 1.6938791275    0.200 -2.155  3.4917  4.813    0  0.000  0.545     0.00     0.00 -1 -7.79e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 10.159 8.209 7.638 7.386 7.053 6.942 6.899 6.847 6.281 6.282 6.357 7.161 6.946 6.832 6.471
0.009 -0.22295 8.00000 0.2307184786 1.7887756824    0.231 -2.060  3.5008  4.816    0  0.000  0.545     0.00     0.00 -1 -9.01e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.921 7.993 7.419 7.173 6.856 6.748 6.707 6.659 6.100 6.107 6.192 6.959 6.752 6.649 6.290
0.009 -0.22295 8.00000 0.2500000000 1.8403258324    0.250 -2.006  3.5058  4.817    0  0.000  0.545     0.00     0.00 -1  -9.8e-16      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.784 7.869 7.292 7.050 6.743 6.637 6.595 6.549 5.995 6.006 6.097 6.843 6.641 6.543 6.185
0.009 -0.22295 8.00000 0.3000000119 1.9529139996    0.300 -1.878  3.5175  4.815    0  0.000  0.545     0.00     0.00 -1  -1.2e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.465 7.580 6.997 6.762 6.476 6.376 6.334 6.290 5.745 5.769 5.872 6.569 6.379 6.291 5.935
0.009 -0.22295 8.00000 0.3500000238 2.0434176922    0.350 -1.758  3.5281  4.804    0  0.000  0.545     0.00     0.00 -1 -1.49e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 9.164 7.307 6.717 6.488 6.222 6.129 6.087 6.046 5.511 5.546 5.656 6.308 6.132 6.053 5.701
0.009 -0.22295 8.00000 0.3885855079 2.1024775505    0.389 -1.661  3.5367  4.787    0  0.000  0.545     0.00     0.00 -1  -1.8e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.922 7.087 6.491 6.267 6.017 5.932 5.890 5.852 5.326 5.369 5.484 6.098 5.935 5.864 5.516
0.009 -0.22295 8.00000 0.4000000358 2.1185026169    0.400 -1.633  3.5391  4.781    0  0.000  0.545     0.00     0.00 -1  -1.9e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.852 7.024 6.426 6.203 5.958 5.875 5.833 5.796 5.273 5.318 5.435 6.037 5.879 5.809 5.462
0.009 -0.22295 8.00000 0.4500000179 2.1822810173    0.450 -1.494  3.5535  4.751    0  0.000  0.545     0.00     0.00 -1 -2.54e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.506 6.717 6.109 5.892 5.671 5.606 5.563 5.526 5.020 5.081 5.203 5.741 5.609 5.548 5.210
0.009 -0.22295 8.00000 0.4723169208 2.2078442574    0.472 -1.418  3.5633  4.735    0  0.000  0.545     0.00     0.00 -1 -3.01e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.315 6.553 5.939 5.726 5.520 5.468 5.423 5.384 4.891 4.964 5.088 5.582 5.471 5.412 5.080
0.009 -0.22295 8.00000 0.5000000000 2.2374541759    0.500 -1.326  3.5745  4.713    0  0.000  0.545     0.00     0.00 -1  -3.7e-15      0.00 7.258e-01 2.652e-01 1.628e-03 4.393e-04 3.984e-03 -1.000 9.056e-03 8.084 6.355 5.733 5.527 5.338 5.302 5.254 5.212 4.733 4.820 4.944 5.390 5.304 5.246 4.922
0.009 -0.22295 8.00000 0.5282409787 2.2647864819    0.528 -1.216  3.5921  4.697    0  0.000  0.545     0.00     0.00 -1 -4.72e-15      0.00 7.258e-01 2.651e-01 1.628e-03 4.392e-04 3.984e-03 -1.000 9.056e-03 7.810 6.129 5.492 5.305 5.145 5.133 5.084 5.036 4.578 4.683 4.806 5.183 5.135 5.079 4.768
0.009 -0.22295 8.00000 0.5500000119 2.2836582661    0.550 -1.143  3.6042  4.690    0  0.000  0.545     0.00     0.00 -1 -5.53e-15      0.00 7.259e-01 2.651e-01 1.628e-03 4.391e-04 3.982e-03 -1.000 9.054e-03 7.628 5.977 5.330 5.161 5.026 5.028 4.981 4.931 4.486 4.601 4.724 5.055 5.031 4.979 4.676
